"","SiteID","catchment","sDate","RUN","AGE","N","year","siteNum","yearNum","watershedNum"
"1584","2F017","20801038469723",2006-07-25,1,0,15,2006,26,11,23
"1585","2F017","20801038469723",2006-07-25,2,0,8,2006,26,11,23
"1586","2F017","20801038469723",2006-07-25,3,0,4,2006,26,11,23
"1587","2F017","20801038469723",2006-07-25,1,1,174,2006,26,11,23
"1588","2F017","20801038469723",2006-07-25,2,1,37,2006,26,11,23
"1589","2F017","20801038469723",2006-07-25,3,1,14,2006,26,11,23
"1590","2F017","20801038469723",2008-07-16,1,0,154,2008,26,13,23
"1591","2F017","20801038469723",2008-07-16,2,0,87,2008,26,13,23
"1592","2F017","20801038469723",2008-07-16,3,0,34,2008,26,13,23
"1593","2F017","20801038469723",2008-07-16,1,1,49,2008,26,13,23
"1594","2F017","20801038469723",2008-07-16,2,1,14,2008,26,13,23
"1595","2F017","20801038469723",2008-07-16,3,1,7,2008,26,13,23
"1596","2F017","20801038469723",2010-07-21,1,0,2,2010,26,15,23
"1597","2F017","20801038469723",2010-07-21,2,0,1,2010,26,15,23
"1598","2F017","20801038469723",2010-07-21,3,0,1,2010,26,15,23
"1599","2F017","20801038469723",2010-07-21,1,1,111,2010,26,15,23
"1600","2F017","20801038469723",2010-07-21,2,1,29,2010,26,15,23
"1601","2F017","20801038469723",2010-07-21,3,1,7,2010,26,15,23
"1602","2F017","20801038469723",2012-07-17,1,0,244,2012,26,17,23
"1603","2F017","20801038469723",2012-07-17,2,0,98,2012,26,17,23
"1604","2F017","20801038469723",2012-07-17,3,0,44,2012,26,17,23
"1605","2F017","20801038469723",2012-07-17,1,1,48,2012,26,17,23
"1606","2F017","20801038469723",2012-07-17,2,1,7,2012,26,17,23
"1607","2F017","20801038469723",2012-07-17,3,1,4,2012,26,17,23
"1608","2F017","20801038469723",2014-07-22,1,0,75,2014,26,19,23
"1609","2F017","20801038469723",2014-07-22,2,0,36,2014,26,19,23
"1610","2F017","20801038469723",2014-07-22,3,0,18,2014,26,19,23
"1611","2F017","20801038469723",2014-07-22,1,1,79,2014,26,19,23
"1612","2F017","20801038469723",2014-07-22,2,1,18,2014,26,19,23
"1613","2F017","20801038469723",2014-07-22,3,1,3,2014,26,19,23
"1614","2F017","20801038469723",2016-07-19,1,0,54,2016,26,21,23
"1615","2F017","20801038469723",2016-07-19,2,0,13,2016,26,21,23
"1616","2F017","20801038469723",2016-07-19,3,0,6,2016,26,21,23
"1617","2F017","20801038469723",2016-07-19,1,1,89,2016,26,21,23
"1618","2F017","20801038469723",2016-07-19,2,1,19,2016,26,21,23
"1619","2F017","20801038469723",2016-07-19,3,1,6,2016,26,21,23
"1620","2F017","20801038469723",2018-08-07,1,0,28,2018,26,23,23
"1621","2F017","20801038469723",2018-08-07,2,0,25,2018,26,23,23
"1622","2F017","20801038469723",2018-08-07,3,0,10,2018,26,23,23
"1623","2F017","20801038469723",2018-08-07,1,1,44,2018,26,23,23
"1624","2F017","20801038469723",2018-08-07,2,1,15,2018,26,23,23
"1625","2F017","20801038469723",2018-08-07,3,1,10,2018,26,23,23
"1626","2F017","20801038469723",2020-07-22,1,0,58,2020,26,25,23
"1627","2F017","20801038469723",2020-07-22,2,0,19,2020,26,25,23
"1628","2F017","20801038469723",2020-07-22,3,0,11,2020,26,25,23
"1629","2F017","20801038469723",2020-07-22,1,1,90,2020,26,25,23
"1630","2F017","20801038469723",2020-07-22,2,1,15,2020,26,25,23
"1631","2F017","20801038469723",2020-07-22,3,1,4,2020,26,25,23
"1632","2F017","20801038469723",2022-07-19,1,0,24,2022,26,27,23
"1633","2F017","20801038469723",2022-07-19,2,0,14,2022,26,27,23
"1634","2F017","20801038469723",2022-07-19,3,0,12,2022,26,27,23
"1635","2F017","20801038469723",2022-07-19,1,1,24,2022,26,27,23
"1636","2F017","20801038469723",2022-07-19,2,1,4,2022,26,27,23
"1637","2F017","20801038469723",2022-07-19,3,1,5,2022,26,27,23
"1638","2F017","20801038469723",2023-07-27,1,0,36,2023,26,28,23
"1639","2F017","20801038469723",2023-07-27,2,0,16,2023,26,28,23
"1640","2F017","20801038469723",2023-07-27,3,0,6,2023,26,28,23
"1641","2F017","20801038469723",2023-07-27,1,1,33,2023,26,28,23
"1642","2F017","20801038469723",2023-07-27,2,1,12,2023,26,28,23
"1643","2F017","20801038469723",2023-07-27,3,1,6,2023,26,28,23
"1644","2F029","20700055910565",1996-07-01,1,0,14,1996,27,1,15
"1645","2F029","20700055910565",1996-07-01,1,1,44,1996,27,1,15
"1646","2F029","20700055910565",2001-08-06,1,0,139,2001,27,6,15
"1647","2F029","20700055910565",2001-08-06,1,1,86,2001,27,6,15
"1648","2F029","20700055910565",2006-08-16,1,0,33,2006,27,11,15
"1649","2F029","20700055910565",2006-08-16,2,0,15,2006,27,11,15
"1650","2F029","20700055910565",2006-08-16,3,0,6,2006,27,11,15
"1651","2F029","20700055910565",2006-08-16,1,1,61,2006,27,11,15
"1652","2F029","20700055910565",2006-08-16,2,1,13,2006,27,11,15
"1653","2F029","20700055910565",2006-08-16,3,1,9,2006,27,11,15
"1654","2F029","20700055910565",2010-08-03,1,0,5,2010,27,15,15
"1655","2F029","20700055910565",2010-08-03,2,0,2,2010,27,15,15
"1656","2F029","20700055910565",2010-08-03,3,0,2,2010,27,15,15
"1657","2F029","20700055910565",2010-08-03,1,1,68,2010,27,15,15
"1658","2F029","20700055910565",2010-08-03,2,1,25,2010,27,15,15
"1659","2F029","20700055910565",2010-08-03,3,1,4,2010,27,15,15
"1660","2F029","20700055910565",2023-08-21,1,0,50,2023,27,28,15
"1661","2F029","20700055910565",2023-08-21,2,0,17,2023,27,28,15
"1662","2F029","20700055910565",2023-08-21,3,0,13,2023,27,28,15
"1663","2F029","20700055910565",2023-08-21,1,1,25,2023,27,28,15
"1664","2F029","20700055910565",2023-08-21,2,1,7,2023,27,28,15
"1665","2F029","20700055910565",2023-08-21,3,1,5,2023,27,28,15
"1666","2F036","20801038469687",1998-07-09,1,0,2,1998,28,3,19
"1667","2F036","20801038469687",1998-07-09,1,1,17,1998,28,3,19
"1668","2F036","20801038469687",2003-07-01,1,0,2,2003,28,8,19
"1669","2F036","20801038469687",2003-07-01,1,1,4,2003,28,8,19
"1670","2F036","20801038469687",2006-07-05,1,0,0,2006,28,11,19
"1671","2F036","20801038469687",2006-07-05,2,0,0,2006,28,11,19
"1672","2F036","20801038469687",2006-07-05,3,0,0,2006,28,11,19
"1673","2F036","20801038469687",2006-07-05,1,1,9,2006,28,11,19
"1674","2F036","20801038469687",2006-07-05,2,1,0,2006,28,11,19
"1675","2F036","20801038469687",2006-07-05,3,1,0,2006,28,11,19
"1676","2F036","20801038469687",2010-07-12,1,0,0,2010,28,15,19
"1677","2F036","20801038469687",2010-07-12,2,0,0,2010,28,15,19
"1678","2F036","20801038469687",2010-07-12,3,0,0,2010,28,15,19
"1679","2F036","20801038469687",2010-07-12,1,1,1,2010,28,15,19
"1680","2F036","20801038469687",2010-07-12,2,1,0,2010,28,15,19
"1681","2F036","20801038469687",2010-07-12,3,1,0,2010,28,15,19
"1682","2F036","20801038469687",2016-08-23,1,0,0,2016,28,21,19
"1683","2F036","20801038469687",2016-08-23,2,0,0,2016,28,21,19
"1684","2F036","20801038469687",2016-08-23,3,0,0,2016,28,21,19
"1685","2F036","20801038469687",2016-08-23,1,1,2,2016,28,21,19
"1686","2F036","20801038469687",2016-08-23,2,1,0,2016,28,21,19
"1687","2F036","20801038469687",2016-08-23,3,1,0,2016,28,21,19
"1688","2F036","20801038469687",2022-08-11,1,0,0,2022,28,27,19
"1689","2F036","20801038469687",2022-08-11,2,0,0,2022,28,27,19
"1690","2F036","20801038469687",2022-08-11,3,0,0,2022,28,27,19
"1691","2F036","20801038469687",2022-08-11,1,1,0,2022,28,27,19
"1692","2F036","20801038469687",2022-08-11,2,1,0,2022,28,27,19
"1693","2F036","20801038469687",2022-08-11,3,1,0,2022,28,27,19
"1694","2F038","20801038469705",1996-07-30,1,0,0,1996,29,1,21
"1695","2F038","20801038469705",1996-07-30,2,0,0,1996,29,1,21
"1696","2F038","20801038469705",1996-07-30,3,0,0,1996,29,1,21
"1697","2F038","20801038469705",1996-07-30,1,1,10,1996,29,1,21
"1698","2F038","20801038469705",1996-07-30,2,1,3,1996,29,1,21
"1699","2F038","20801038469705",1996-07-30,3,1,1,1996,29,1,21
"1700","2F038","20801038469705",1997-07-30,1,0,43,1997,29,2,21
"1701","2F038","20801038469705",1997-07-30,2,0,11,1997,29,2,21
"1702","2F038","20801038469705",1997-07-30,3,0,9,1997,29,2,21
"1703","2F038","20801038469705",1997-07-30,1,1,1,1997,29,2,21
"1704","2F038","20801038469705",1997-07-30,2,1,0,1997,29,2,21
"1705","2F038","20801038469705",1997-07-30,3,1,0,1997,29,2,21
"1706","2F038","20801038469705",1998-07-21,1,0,5,1998,29,3,21
"1707","2F038","20801038469705",1998-07-21,2,0,1,1998,29,3,21
"1708","2F038","20801038469705",1998-07-21,3,0,0,1998,29,3,21
"1709","2F038","20801038469705",1998-07-21,1,1,30,1998,29,3,21
"1710","2F038","20801038469705",1998-07-21,2,1,4,1998,29,3,21
"1711","2F038","20801038469705",1998-07-21,3,1,2,1998,29,3,21
"1712","2F038","20801038469705",1999-07-27,1,0,25,1999,29,4,21
"1713","2F038","20801038469705",1999-07-27,2,0,5,1999,29,4,21
"1714","2F038","20801038469705",1999-07-27,3,0,4,1999,29,4,21
"1715","2F038","20801038469705",1999-07-27,1,1,7,1999,29,4,21
"1716","2F038","20801038469705",1999-07-27,2,1,0,1999,29,4,21
"1717","2F038","20801038469705",1999-07-27,3,1,0,1999,29,4,21
"1718","2F038","20801038469705",2000-07-20,1,0,13,2000,29,5,21
"1719","2F038","20801038469705",2000-07-20,2,0,12,2000,29,5,21
"1720","2F038","20801038469705",2000-07-20,3,0,2,2000,29,5,21
"1721","2F038","20801038469705",2000-07-20,1,1,4,2000,29,5,21
"1722","2F038","20801038469705",2000-07-20,2,1,3,2000,29,5,21
"1723","2F038","20801038469705",2000-07-20,3,1,0,2000,29,5,21
"1724","2F038","20801038469705",2001-07-17,1,0,45,2001,29,6,21
"1725","2F038","20801038469705",2001-07-17,2,0,19,2001,29,6,21
"1726","2F038","20801038469705",2001-07-17,3,0,2,2001,29,6,21
"1727","2F038","20801038469705",2001-07-17,1,1,20,2001,29,6,21
"1728","2F038","20801038469705",2001-07-17,2,1,5,2001,29,6,21
"1729","2F038","20801038469705",2001-07-17,3,1,2,2001,29,6,21
"1730","2F038","20801038469705",2002-07-16,1,0,12,2002,29,7,21
"1731","2F038","20801038469705",2002-07-16,2,0,8,2002,29,7,21
"1732","2F038","20801038469705",2002-07-16,3,0,4,2002,29,7,21
"1733","2F038","20801038469705",2002-07-16,1,1,11,2002,29,7,21
"1734","2F038","20801038469705",2002-07-16,2,1,8,2002,29,7,21
"1735","2F038","20801038469705",2002-07-16,3,1,2,2002,29,7,21
"1736","2F038","20801038469705",2003-07-21,1,0,6,2003,29,8,21
"1737","2F038","20801038469705",2003-07-21,2,0,7,2003,29,8,21
"1738","2F038","20801038469705",2003-07-21,3,0,2,2003,29,8,21
"1739","2F038","20801038469705",2003-07-21,1,1,8,2003,29,8,21
"1740","2F038","20801038469705",2003-07-21,2,1,2,2003,29,8,21
"1741","2F038","20801038469705",2003-07-21,3,1,1,2003,29,8,21
"1742","2F038","20801038469705",2004-07-15,1,0,25,2004,29,9,21
"1743","2F038","20801038469705",2004-07-15,2,0,12,2004,29,9,21
"1744","2F038","20801038469705",2004-07-15,3,0,5,2004,29,9,21
"1745","2F038","20801038469705",2004-07-15,1,1,10,2004,29,9,21
"1746","2F038","20801038469705",2004-07-15,2,1,1,2004,29,9,21
"1747","2F038","20801038469705",2004-07-15,3,1,1,2004,29,9,21
"1748","2F038","20801038469705",2006-07-18,1,0,6,2006,29,11,21
"1749","2F038","20801038469705",2006-07-18,2,0,5,2006,29,11,21
"1750","2F038","20801038469705",2006-07-18,3,0,1,2006,29,11,21
"1751","2F038","20801038469705",2006-07-18,1,1,9,2006,29,11,21
"1752","2F038","20801038469705",2006-07-18,2,1,6,2006,29,11,21
"1753","2F038","20801038469705",2006-07-18,3,1,1,2006,29,11,21
"1754","2F038","20801038469705",2008-07-08,1,0,7,2008,29,13,21
"1755","2F038","20801038469705",2008-07-08,2,0,5,2008,29,13,21
"1756","2F038","20801038469705",2008-07-08,3,0,3,2008,29,13,21
"1757","2F038","20801038469705",2008-07-08,1,1,10,2008,29,13,21
"1758","2F038","20801038469705",2008-07-08,2,1,6,2008,29,13,21
"1759","2F038","20801038469705",2008-07-08,3,1,2,2008,29,13,21
"1760","2F038","20801038469705",2010-07-07,1,0,1,2010,29,15,21
"1761","2F038","20801038469705",2010-07-07,2,0,1,2010,29,15,21
"1762","2F038","20801038469705",2010-07-07,3,0,0,2010,29,15,21
"1763","2F038","20801038469705",2010-07-07,1,1,20,2010,29,15,21
"1764","2F038","20801038469705",2010-07-07,2,1,7,2010,29,15,21
"1765","2F038","20801038469705",2010-07-07,3,1,2,2010,29,15,21
"1766","2F038","20801038469705",2012-07-25,1,0,15,2012,29,17,21
"1767","2F038","20801038469705",2012-07-25,2,0,7,2012,29,17,21
"1768","2F038","20801038469705",2012-07-25,3,0,3,2012,29,17,21
"1769","2F038","20801038469705",2012-07-25,1,1,1,2012,29,17,21
"1770","2F038","20801038469705",2012-07-25,2,1,0,2012,29,17,21
"1771","2F038","20801038469705",2012-07-25,3,1,0,2012,29,17,21
"1772","2F038","20801038469705",2014-07-08,1,0,21,2014,29,19,21
"1773","2F038","20801038469705",2014-07-08,2,0,12,2014,29,19,21
"1774","2F038","20801038469705",2014-07-08,3,0,7,2014,29,19,21
"1775","2F038","20801038469705",2014-07-08,1,1,6,2014,29,19,21
"1776","2F038","20801038469705",2014-07-08,2,1,1,2014,29,19,21
"1777","2F038","20801038469705",2014-07-08,3,1,3,2014,29,19,21
"1778","2F038","20801038469705",2016-07-13,1,0,23,2016,29,21,21
"1779","2F038","20801038469705",2016-07-13,2,0,13,2016,29,21,21
"1780","2F038","20801038469705",2016-07-13,3,0,9,2016,29,21,21
"1781","2F038","20801038469705",2016-07-13,1,1,17,2016,29,21,21
"1782","2F038","20801038469705",2016-07-13,2,1,3,2016,29,21,21
"1783","2F038","20801038469705",2016-07-13,3,1,0,2016,29,21,21
"1784","2F038","20801038469705",2018-07-31,1,0,26,2018,29,23,21
"1785","2F038","20801038469705",2018-07-31,2,0,12,2018,29,23,21
"1786","2F038","20801038469705",2018-07-31,3,0,5,2018,29,23,21
"1787","2F038","20801038469705",2018-07-31,1,1,6,2018,29,23,21
"1788","2F038","20801038469705",2018-07-31,2,1,9,2018,29,23,21
"1789","2F038","20801038469705",2018-07-31,3,1,0,2018,29,23,21
"1790","2F038","20801038469705",2020-07-16,1,0,12,2020,29,25,21
"1791","2F038","20801038469705",2020-07-16,2,0,5,2020,29,25,21
"1792","2F038","20801038469705",2020-07-16,3,0,3,2020,29,25,21
"1793","2F038","20801038469705",2020-07-16,1,1,11,2020,29,25,21
"1794","2F038","20801038469705",2020-07-16,2,1,3,2020,29,25,21
"1795","2F038","20801038469705",2020-07-16,3,1,1,2020,29,25,21
"1796","2F038","20801038469705",2022-07-11,1,0,13,2022,29,27,21
"1797","2F038","20801038469705",2022-07-11,2,0,5,2022,29,27,21
"1798","2F038","20801038469705",2022-07-11,3,0,2,2022,29,27,21
"1799","2F038","20801038469705",2022-07-11,1,1,7,2022,29,27,21
"1800","2F038","20801038469705",2022-07-11,2,1,2,2022,29,27,21
"1801","2F038","20801038469705",2022-07-11,3,1,5,2022,29,27,21
"1802","2F038","20801038469705",2023-07-18,1,0,6,2023,29,28,21
"1803","2F038","20801038469705",2023-07-18,2,0,6,2023,29,28,21
"1804","2F038","20801038469705",2023-07-18,3,0,1,2023,29,28,21
"1805","2F038","20801038469705",2023-07-18,1,1,8,2023,29,28,21
"1806","2F038","20801038469705",2023-07-18,2,1,8,2023,29,28,21
"1807","2F038","20801038469705",2023-07-18,3,1,2,2023,29,28,21
"1808","2F039","20801038469705",1996-07-25,1,0,35,1996,30,1,21
"1809","2F039","20801038469705",1996-07-25,2,0,15,1996,30,1,21
"1810","2F039","20801038469705",1996-07-25,3,0,7,1996,30,1,21
"1811","2F039","20801038469705",1996-07-25,1,1,45,1996,30,1,21
"1812","2F039","20801038469705",1996-07-25,2,1,12,1996,30,1,21
"1813","2F039","20801038469705",1996-07-25,3,1,4,1996,30,1,21
"1814","2F039","20801038469705",1997-07-31,1,0,198,1997,30,2,21
"1815","2F039","20801038469705",1997-07-31,2,0,70,1997,30,2,21
"1816","2F039","20801038469705",1997-07-31,3,0,40,1997,30,2,21
"1817","2F039","20801038469705",1997-07-31,1,1,18,1997,30,2,21
"1818","2F039","20801038469705",1997-07-31,2,1,5,1997,30,2,21
"1819","2F039","20801038469705",1997-07-31,3,1,1,1997,30,2,21
"1820","2F039","20801038469705",1998-07-21,1,0,13,1998,30,3,21
"1821","2F039","20801038469705",1998-07-21,2,0,24,1998,30,3,21
"1822","2F039","20801038469705",1998-07-21,3,0,5,1998,30,3,21
"1823","2F039","20801038469705",1998-07-21,1,1,65,1998,30,3,21
"1824","2F039","20801038469705",1998-07-21,2,1,35,1998,30,3,21
"1825","2F039","20801038469705",1998-07-21,3,1,14,1998,30,3,21
"1826","2F039","20801038469705",1999-07-27,1,0,38,1999,30,4,21
"1827","2F039","20801038469705",1999-07-27,2,0,7,1999,30,4,21
"1828","2F039","20801038469705",1999-07-27,3,0,6,1999,30,4,21
"1829","2F039","20801038469705",1999-07-27,1,1,44,1999,30,4,21
"1830","2F039","20801038469705",1999-07-27,2,1,6,1999,30,4,21
"1831","2F039","20801038469705",1999-07-27,3,1,0,1999,30,4,21
"1832","2F039","20801038469705",2000-07-20,1,0,31,2000,30,5,21
"1833","2F039","20801038469705",2000-07-20,2,0,38,2000,30,5,21
"1834","2F039","20801038469705",2000-07-20,3,0,12,2000,30,5,21
"1835","2F039","20801038469705",2000-07-20,1,1,15,2000,30,5,21
"1836","2F039","20801038469705",2000-07-20,2,1,5,2000,30,5,21
"1837","2F039","20801038469705",2000-07-20,3,1,4,2000,30,5,21
"1838","2F039","20801038469705",2001-07-17,1,0,108,2001,30,6,21
"1839","2F039","20801038469705",2001-07-17,2,0,78,2001,30,6,21
"1840","2F039","20801038469705",2001-07-17,3,0,29,2001,30,6,21
"1841","2F039","20801038469705",2001-07-17,1,1,61,2001,30,6,21
"1842","2F039","20801038469705",2001-07-17,2,1,19,2001,30,6,21
"1843","2F039","20801038469705",2001-07-17,3,1,2,2001,30,6,21
"1844","2F039","20801038469705",2002-07-16,1,0,65,2002,30,7,21
"1845","2F039","20801038469705",2002-07-16,2,0,27,2002,30,7,21
"1846","2F039","20801038469705",2002-07-16,3,0,10,2002,30,7,21
"1847","2F039","20801038469705",2002-07-16,1,1,75,2002,30,7,21
"1848","2F039","20801038469705",2002-07-16,2,1,15,2002,30,7,21
"1849","2F039","20801038469705",2002-07-16,3,1,1,2002,30,7,21
"1850","2F039","20801038469705",2003-07-21,1,0,10,2003,30,8,21
"1851","2F039","20801038469705",2003-07-21,2,0,5,2003,30,8,21
"1852","2F039","20801038469705",2003-07-21,3,0,4,2003,30,8,21
"1853","2F039","20801038469705",2003-07-21,1,1,41,2003,30,8,21
"1854","2F039","20801038469705",2003-07-21,2,1,14,2003,30,8,21
"1855","2F039","20801038469705",2003-07-21,3,1,10,2003,30,8,21
"1856","2F039","20801038469705",2004-07-15,1,0,146,2004,30,9,21
"1857","2F039","20801038469705",2004-07-15,2,0,54,2004,30,9,21
"1858","2F039","20801038469705",2004-07-15,3,0,34,2004,30,9,21
"1859","2F039","20801038469705",2004-07-15,1,1,30,2004,30,9,21
"1860","2F039","20801038469705",2004-07-15,2,1,0,2004,30,9,21
"1861","2F039","20801038469705",2004-07-15,3,1,3,2004,30,9,21
"1862","2F039","20801038469705",2006-07-18,1,0,6,2006,30,11,21
"1863","2F039","20801038469705",2006-07-18,2,0,1,2006,30,11,21
"1864","2F039","20801038469705",2006-07-18,3,0,0,2006,30,11,21
"1865","2F039","20801038469705",2006-07-18,1,1,14,2006,30,11,21
"1866","2F039","20801038469705",2006-07-18,2,1,6,2006,30,11,21
"1867","2F039","20801038469705",2006-07-18,3,1,1,2006,30,11,21
"1868","2F039","20801038469705",2008-07-08,1,0,52,2008,30,13,21
"1869","2F039","20801038469705",2008-07-08,2,0,34,2008,30,13,21
"1870","2F039","20801038469705",2008-07-08,3,0,11,2008,30,13,21
"1871","2F039","20801038469705",2008-07-08,1,1,55,2008,30,13,21
"1872","2F039","20801038469705",2008-07-08,2,1,18,2008,30,13,21
"1873","2F039","20801038469705",2008-07-08,3,1,6,2008,30,13,21
"1874","2F039","20801038469705",2010-07-07,1,0,6,2010,30,15,21
"1875","2F039","20801038469705",2010-07-07,2,0,3,2010,30,15,21
"1876","2F039","20801038469705",2010-07-07,3,0,0,2010,30,15,21
"1877","2F039","20801038469705",2010-07-07,1,1,46,2010,30,15,21
"1878","2F039","20801038469705",2010-07-07,2,1,12,2010,30,15,21
"1879","2F039","20801038469705",2010-07-07,3,1,5,2010,30,15,21
"1880","2F039","20801038469705",2012-07-24,1,0,79,2012,30,17,21
"1881","2F039","20801038469705",2012-07-24,2,0,58,2012,30,17,21
"1882","2F039","20801038469705",2012-07-24,3,0,21,2012,30,17,21
"1883","2F039","20801038469705",2012-07-24,1,1,10,2012,30,17,21
"1884","2F039","20801038469705",2012-07-24,2,1,1,2012,30,17,21
"1885","2F039","20801038469705",2012-07-24,3,1,0,2012,30,17,21
"1886","2F039","20801038469705",2014-07-08,1,0,39,2014,30,19,21
"1887","2F039","20801038469705",2014-07-08,2,0,22,2014,30,19,21
"1888","2F039","20801038469705",2014-07-08,3,0,16,2014,30,19,21
"1889","2F039","20801038469705",2014-07-08,1,1,24,2014,30,19,21
"1890","2F039","20801038469705",2014-07-08,2,1,2,2014,30,19,21
"1891","2F039","20801038469705",2014-07-08,3,1,6,2014,30,19,21
"1892","2F039","20801038469705",2016-07-13,1,0,30,2016,30,21,21
"1893","2F039","20801038469705",2016-07-13,2,0,12,2016,30,21,21
"1894","2F039","20801038469705",2016-07-13,3,0,18,2016,30,21,21
"1895","2F039","20801038469705",2016-07-13,1,1,39,2016,30,21,21
"1896","2F039","20801038469705",2016-07-13,2,1,9,2016,30,21,21
"1897","2F039","20801038469705",2016-07-13,3,1,8,2016,30,21,21
"1898","2F039","20801038469705",2018-07-30,1,0,11,2018,30,23,21
"1899","2F039","20801038469705",2018-07-30,2,0,4,2018,30,23,21
"1900","2F039","20801038469705",2018-07-30,3,0,10,2018,30,23,21
"1901","2F039","20801038469705",2018-07-30,1,1,20,2018,30,23,21
"1902","2F039","20801038469705",2018-07-30,2,1,13,2018,30,23,21
"1903","2F039","20801038469705",2018-07-30,3,1,7,2018,30,23,21
"1904","2F039","20801038469705",2020-07-16,1,0,35,2020,30,25,21
"1905","2F039","20801038469705",2020-07-16,2,0,31,2020,30,25,21
"1906","2F039","20801038469705",2020-07-16,3,0,10,2020,30,25,21
"1907","2F039","20801038469705",2020-07-16,1,1,28,2020,30,25,21
"1908","2F039","20801038469705",2020-07-16,2,1,10,2020,30,25,21
"1909","2F039","20801038469705",2020-07-16,3,1,7,2020,30,25,21
"1910","2F039","20801038469705",2022-07-11,1,0,31,2022,30,27,21
"1911","2F039","20801038469705",2022-07-11,2,0,20,2022,30,27,21
"1912","2F039","20801038469705",2022-07-11,3,0,13,2022,30,27,21
"1913","2F039","20801038469705",2022-07-11,1,1,16,2022,30,27,21
"1914","2F039","20801038469705",2022-07-11,2,1,8,2022,30,27,21
"1915","2F039","20801038469705",2022-07-11,3,1,2,2022,30,27,21
"1916","2F039","20801038469705",2023-07-18,1,0,34,2023,30,28,21
"1917","2F039","20801038469705",2023-07-18,2,0,26,2023,30,28,21
"1918","2F039","20801038469705",2023-07-18,3,0,14,2023,30,28,21
"1919","2F039","20801038469705",2023-07-18,1,1,25,2023,30,28,21
"1920","2F039","20801038469705",2023-07-18,2,1,14,2023,30,28,21
"1921","2F039","20801038469705",2023-07-18,3,1,4,2023,30,28,21
"1922","2F040","20801038469705",1996-07-24,1,0,18,1996,31,1,21
"1923","2F040","20801038469705",1996-07-24,2,0,10,1996,31,1,21
"1924","2F040","20801038469705",1996-07-24,3,0,4,1996,31,1,21
"1925","2F040","20801038469705",1996-07-24,1,1,39,1996,31,1,21
"1926","2F040","20801038469705",1996-07-24,2,1,20,1996,31,1,21
"1927","2F040","20801038469705",1996-07-24,3,1,9,1996,31,1,21
"1928","2F040","20801038469705",1997-07-29,1,0,228,1997,31,2,21
"1929","2F040","20801038469705",1997-07-29,2,0,134,1997,31,2,21
"1930","2F040","20801038469705",1997-07-29,3,0,54,1997,31,2,21
"1931","2F040","20801038469705",1997-07-29,1,1,17,1997,31,2,21
"1932","2F040","20801038469705",1997-07-29,2,1,6,1997,31,2,21
"1933","2F040","20801038469705",1997-07-29,3,1,2,1997,31,2,21
"1934","2F040","20801038469705",1998-07-20,1,0,37,1998,31,3,21
"1935","2F040","20801038469705",1998-07-20,2,0,19,1998,31,3,21
"1936","2F040","20801038469705",1998-07-20,3,0,8,1998,31,3,21
"1937","2F040","20801038469705",1998-07-20,1,1,76,1998,31,3,21
"1938","2F040","20801038469705",1998-07-20,2,1,52,1998,31,3,21
"1939","2F040","20801038469705",1998-07-20,3,1,29,1998,31,3,21
"1940","2F040","20801038469705",1999-07-26,1,0,66,1999,31,4,21
"1941","2F040","20801038469705",1999-07-26,2,0,19,1999,31,4,21
"1942","2F040","20801038469705",1999-07-26,3,0,13,1999,31,4,21
"1943","2F040","20801038469705",1999-07-26,1,1,71,1999,31,4,21
"1944","2F040","20801038469705",1999-07-26,2,1,18,1999,31,4,21
"1945","2F040","20801038469705",1999-07-26,3,1,5,1999,31,4,21
"1946","2F040","20801038469705",2000-07-18,1,0,52,2000,31,5,21
"1947","2F040","20801038469705",2000-07-18,2,0,30,2000,31,5,21
"1948","2F040","20801038469705",2000-07-18,3,0,4,2000,31,5,21
"1949","2F040","20801038469705",2000-07-18,1,1,44,2000,31,5,21
"1950","2F040","20801038469705",2000-07-18,2,1,14,2000,31,5,21
"1951","2F040","20801038469705",2000-07-18,3,1,4,2000,31,5,21
"1952","2F040","20801038469705",2001-07-16,1,0,153,2001,31,6,21
"1953","2F040","20801038469705",2001-07-16,2,0,47,2001,31,6,21
"1954","2F040","20801038469705",2001-07-16,3,0,28,2001,31,6,21
"1955","2F040","20801038469705",2001-07-16,1,1,74,2001,31,6,21
"1956","2F040","20801038469705",2001-07-16,2,1,26,2001,31,6,21
"1957","2F040","20801038469705",2001-07-16,3,1,8,2001,31,6,21
"1958","2F040","20801038469705",2002-07-15,1,0,94,2002,31,7,21
"1959","2F040","20801038469705",2002-07-15,2,0,20,2002,31,7,21
"1960","2F040","20801038469705",2002-07-15,3,0,18,2002,31,7,21
"1961","2F040","20801038469705",2002-07-15,1,1,86,2002,31,7,21
"1962","2F040","20801038469705",2002-07-15,2,1,20,2002,31,7,21
"1963","2F040","20801038469705",2002-07-15,3,1,15,2002,31,7,21
"1964","2F040","20801038469705",2003-07-24,1,0,29,2003,31,8,21
"1965","2F040","20801038469705",2003-07-24,2,0,14,2003,31,8,21
"1966","2F040","20801038469705",2003-07-24,3,0,9,2003,31,8,21
"1967","2F040","20801038469705",2003-07-24,1,1,61,2003,31,8,21
"1968","2F040","20801038469705",2003-07-24,2,1,30,2003,31,8,21
"1969","2F040","20801038469705",2003-07-24,3,1,5,2003,31,8,21
"1970","2F040","20801038469705",2004-07-13,1,0,141,2004,31,9,21
